transaction_id,sale_id,line
AAA118762,2,Piaris
AAA118763,1,Piaris
AAA118763,2,Ocly
AAA118763,3,Ocly
AAA118764,1,Verchecco
AAA118765,1,Piaris
AAA118765,2,Ocly
AAA118765,3,Piaris
AAA118766,1,Ocly
AAA118766,2,Piaris
AAA118766,3,Ocly
AAA118767,1,Verchecco
AAA118767,2,Ocly
AAA118767,3,Verchecco
AAA118768,1,Verchecco
AAA118769,1,Ocly
AAA118770,1,Ocly
AAA118771,1,Ocly
AAA118772,1,Verchecco
AAA118773,1,Ocly
AAA118774,1,Ocly
AAA118775,1,Piaris
AAA118775,2,Ocly
AAA118776,1,Ocly
AAA118776,2,Verchecco
AAA118776,3,Piaris
AAA118777,1,Verchecco
AAA118778,1,Ocly
AAA118778,2,Verchecco
AAA118778,3,Verchecco
AAA118778,4,Piaris
AAA118779,1,Verchecco
AAA118780,1,Verchecco
AAA118781,1,Ocly
AAA118782,1,Verchecco
AAA118783,1,Verchecco
AAA118783,2,Ocly
AAA118783,3,Piaris
AAA118784,1,Ocly
AAA118785,1,Ocly
AAA118786,1,Verchecco
AAA118787,1,Ocly
AAA118788,1,Verchecco
AAA118789,1,Ocly
AAA118789,2,Ocly
AAA118790,1,Piaris
AAA118791,1,Piaris
AAA118792,1,Ocly
AAA118793,1,Ocly
AAA118794,1,Piaris
AAA118795,1,Verchecco
AAA118795,2,Ocly
AAA118796,1,Ocly
AAA118796,2,Ocly
AAA118797,1,Ocly
AAA118798,1,Ocly
AAA118799,1,Verchecco
AAA118800,1,Ocly
AAA118801,1,Ocly
AAA118802,1,Verchecco
AAA118802,2,Ocly
AAA118803,1,Ocly
AAA118804,1,Verchecco
AAA118804,2,Piaris
AAA118804,3,Piaris
AAA118805,1,Ocly
AAA118806,1,Piaris
AAA118806,2,Ocly
AAA118806,3,Piaris
AAA118807,1,Ocly
AAA118808,1,Ocly
AAA118808,2,Piaris
AAA118809,1,Ocly
AAA118810,1,Piaris
AAA118810,2,Ocly
AAA118811,1,Piaris
AAA118812,1,Ocly
AAA118813,1,Ocly
AAA118813,2,Piaris
AAA118813,3,Piaris
AAA118814,1,Verchecco
AAA118815,1,Ocly
AAA118815,2,Piaris
AAA118815,3,Verchecco
AAA118816,1,Verchecco
AAA118817,1,Verchecco
AAA118817,2,Ocly
AAA118818,1,Ocly
AAA118819,1,Verchecco
AAA118820,1,Verchecco
AAA118820,2,Ocly
AAA118820,3,Verchecco
AAA118821,1,Ocly
AAA118821,2,Ocly
AAA118821,3,Verchecco
AAA118822,1,Verchecco
AAA118822,2,Piaris
AAA118822,3,Ocly
AAA118823,1,Ocly
AAA118824,1,Piaris
AAA118824,2,Ocly
AAA118824,3,Piaris
AAA118825,1,Piaris
AAA118826,1,Verchecco
AAA118827,1,Ocly
AAA118828,1,Verchecco
AAA118829,1,Ocly
AAA118830,1,Verchecco
AAA118830,2,Ocly
AAA118830,3,Piaris
AAA118831,1,Verchecco
AAA118832,1,Ocly
AAA118833,1,Ocly
AAA118833,2,Verchecco
AAA118833,3,Verchecco
AAA118834,1,Ocly
AAA118835,1,Piaris
AAA118836,1,Ocly
AAA118837,1,Verchecco
AAA118837,2,Verchecco
AAA118837,3,Verchecco
AAA118837,4,Ocly
AAA118837,5,Piaris
AAA118838,1,Verchecco
AAA118839,1,Ocly
AAA118839,2,Ocly
AAA118839,3,Piaris
AAA118840,1,Piaris
AAA118841,1,Ocly
AAA118842,1,Ocly
AAA118843,1,Ocly
AAA118843,2,Verchecco
AAA118843,3,Ocly
AAA118844,1,Piaris
AAA118845,1,Piaris
AAA118845,2,Verchecco
AAA118845,3,Piaris
AAA118846,1,Ocly
AAA118847,1,Piaris
AAA118847,2,Verchecco
AAA118847,3,Verchecco
AAA118847,4,Piaris
AAA118847,5,Ocly
AAA118848,1,Ocly
AAA118848,2,Ocly
AAA118848,3,Piaris
AAA118849,1,Ocly
AAA118850,1,Verchecco
AAA118851,1,Piaris
AAA118852,1,Piaris
AAA118852,2,Verchecco
AAA118852,3,Piaris
AAA118853,1,Verchecco
AAA118853,2,Ocly
AAA118854,1,Piaris
AAA118854,2,Ocly
AAA118854,3,Verchecco
AAA118855,1,Verchecco
AAA118855,2,Piaris
AAA118855,3,Verchecco
AAA118856,1,Verchecco
AAA118857,1,Verchecco
AAA118857,2,Verchecco
AAA118858,1,Verchecco
AAA118859,1,Piaris
AAA118860,1,Piaris
AAA118860,2,Piaris
AAA118860,3,Ocly
AAA118861,1,Ocly
AAA118861,2,Ocly
AAA118861,3,Ocly
AAA118861,4,Verchecco
AAA118862,1,Ocly
AAA118863,1,Piaris
AAA118863,2,Piaris
AAA118863,3,Piaris
AAA118864,1,Piaris
AAA118864,2,Ocly
AAA118864,3,Piaris
AAA118864,4,Ocly
AAA118865,1,Ocly
AAA118866,1,Piaris
AAA118866,2,Piaris
AAA118866,3,Ocly
AAA118867,1,Verchecco
AAA118868,1,Ocly
AAA118869,1,Ocly
AAA118870,1,Piaris
AAA118871,1,Piaris
AAA118871,2,Piaris
AAA118871,3,Verchecco
AAA118872,1,Verchecco
AAA118873,1,Ocly
AAA118874,1,Verchecco
AAA118874,2,Ocly
AAA118874,3,Piaris
AAA118875,1,Piaris
AAA118876,1,Ocly
AAA118877,1,Ocly
AAA118878,1,Verchecco
AAA118879,1,Ocly
AAA118879,2,Piaris
AAA118879,3,Piaris
AAA118880,1,Ocly
AAA118881,1,Verchecco
AAA118881,2,Ocly
AAA118881,3,Verchecco
AAA118882,1,Piaris
AAA118882,2,Ocly
AAA118882,3,Ocly
AAA118882,4,Ocly
AAA118882,5,Verchecco
AAA118883,1,Ocly
AAA118884,1,Verchecco
AAA118884,2,Piaris
AAA118884,3,Piaris
AAA118885,1,Verchecco
AAA118886,1,Piaris
AAA118886,2,Piaris
AAA118886,3,Ocly
AAA118887,1,Piaris
AAA118888,1,Verchecco
AAA118889,1,Ocly
AAA118890,1,Piaris
AAA118890,2,Piaris
AAA118890,3,Ocly
AAA118891,1,Ocly
AAA118892,1,Ocly
AAA118893,1,Ocly
AAA118894,1,Piaris
AAA118894,2,Ocly
AAA118895,1,Piaris
AAA118895,2,Piaris
AAA118895,3,Ocly
AAA118896,1,Piaris
AAA118896,2,Ocly
AAA118896,3,Ocly
AAA118896,4,Ocly
AAA118896,5,Ocly
AAA118897,1,Ocly
AAA118898,1,Verchecco
AAA118899,1,Verchecco
AAA118900,1,Piaris
AAA118901,1,Ocly
AAA118901,2,Ocly
AAA118901,3,Verchecco
AAA118902,1,Ocly
AAA118902,2,Piaris
AAA118903,1,Verchecco
AAA118904,1,Ocly
AAA118905,1,Verchecco
AAA118905,2,Ocly
AAA118905,3,Ocly
AAA118906,1,Verchecco
AAA118907,1,Verchecco
AAA118908,1,Piaris
AAA118908,2,Verchecco
AAA118908,3,Ocly
AAA118909,1,Verchecco
AAA118910,1,Verchecco
AAA118910,2,Ocly
AAA118910,3,Piaris
AAA118911,1,Piaris
AAA118912,1,Piaris
AAA118913,1,Piaris
AAA118914,1,Piaris
AAA118915,1,Piaris
AAA118915,2,Verchecco
AAA118915,3,Verchecco
AAA118916,1,Ocly
AAA118917,1,Verchecco
AAA118918,1,Ocly
AAA118919,1,Verchecco
AAA118919,2,Ocly
AAA118920,1,Verchecco
AAA118921,1,Ocly
AAA118922,1,Verchecco
AAA118923,1,Verchecco
AAA118923,2,Ocly
AAA118923,3,Piaris
AAA118924,1,Verchecco
AAA118925,1,Ocly
AAA118925,2,Verchecco
AAA118926,1,Ocly
AAA118927,1,Verchecco
AAA118927,2,Ocly
AAA118927,3,Ocly
AAA118927,4,Verchecco
AAA118927,5,Piaris
AAA118928,1,Verchecco
AAA118929,1,Verchecco
AAA118930,1,Piaris
AAA118931,1,Verchecco
AAA118931,2,Ocly
AAA118931,3,Piaris
AAA118932,1,Piaris
AAA118932,2,Ocly
AAA118932,3,Ocly
AAA118933,1,Ocly
AAA118934,1,Piaris
AAA118935,1,Verchecco
AAA118936,1,Ocly
AAA118936,2,Ocly
AAA118937,1,Piaris
AAA118938,1,Ocly
AAA118938,2,Piaris
AAA118938,3,Piaris
AAA118938,4,Ocly
AAA118938,5,Verchecco
AAA118939,1,Piaris
AAA118939,2,Verchecco
AAA118939,3,Verchecco
AAA118940,1,Verchecco
AAA118941,1,Ocly
AAA118942,1,Piaris
AAA118943,1,Piaris
AAA118944,1,Verchecco
AAA118944,2,Verchecco
AAA118944,3,Piaris
AAA118944,4,Verchecco
AAA118944,5,Ocly
AAA118945,1,Ocly
AAA118946,1,Ocly
AAA118946,2,Ocly
AAA118946,3,Ocly
AAA118947,1,Ocly
AAA118947,2,Verchecco
AAA118948,1,Ocly
AAA118949,1,Verchecco
AAA118950,1,Piaris
AAA118951,1,Piaris
AAA118951,2,Verchecco
AAA118951,3,Piaris
AAA118951,4,Ocly
AAA118951,5,Ocly
AAA118952,1,Verchecco
AAA118952,2,Verchecco
AAA118952,3,Ocly
AAA118953,1,Piaris
AAA118954,1,Verchecco
AAA118955,1,Ocly
AAA118956,1,Piaris
AAA118957,1,Piaris
AAA118957,2,Piaris
AAA118957,3,Verchecco
AAA118958,1,Ocly
AAA118958,2,Verchecco
AAA118958,3,Verchecco
AAA118959,1,Verchecco
AAA118960,1,Ocly
AAA118961,1,Ocly
AAA118961,2,Ocly
AAA118961,3,Piaris
AAA118962,1,Ocly
AAA118962,2,Piaris
AAA118962,3,Ocly
AAA118962,4,Ocly
AAA118963,1,Piaris
AAA118964,1,Piaris
AAA118964,2,Ocly
AAA118965,1,Ocly
AAA118966,1,Ocly
AAA118966,2,Verchecco
AAA118967,1,Ocly
AAA118968,1,Ocly
AAA118969,1,Ocly
AAA118970,1,Verchecco
AAA118971,1,Piaris
AAA118972,1,Ocly
AAA118973,1,Ocly
AAA118974,1,Ocly
AAA118975,1,Ocly
AAA118976,1,Piaris
AAA118976,2,Verchecco
AAA118976,3,Verchecco
AAA118977,1,Piaris
AAA118978,1,Ocly
AAA118979,1,Ocly
AAA118980,1,Ocly
AAA118981,1,Ocly
AAA118982,1,Ocly
AAA118982,2,Piaris
AAA118983,1,Ocly
AAA118983,2,Verchecco
AAA118983,3,Ocly
AAA118983,4,Verchecco
AAA118984,1,Piaris
AAA118984,2,Verchecco
AAA118985,1,Verchecco
AAA118985,2,Ocly
AAA118986,1,Piaris
AAA118987,1,Verchecco
AAA118987,2,Verchecco
AAA118987,3,Verchecco
AAA118988,1,Ocly
AAA118989,1,Verchecco
AAA118989,2,Ocly
AAA118989,3,Verchecco
AAA118990,1,Verchecco
AAA118991,1,Ocly
AAA118992,1,Ocly
AAA118993,1,Piaris
AAA118994,1,Piaris
AAA118994,2,Ocly
AAA118994,3,Verchecco
AAA118995,1,Verchecco
AAA118996,1,Verchecco
AAA118996,2,Ocly
AAA118996,3,Ocly
AAA118996,4,Piaris
AAA118997,1,Ocly
AAA118998,1,Verchecco
AAA118999,1,Verchecco
AAA118999,2,Ocly
AAA118999,3,Verchecco
AAA118999,4,Ocly
AAA119000,1,Ocly
AAA119000,2,Piaris
AAA119001,1,Piaris
AAA119001,2,Piaris
AAA119001,3,Verchecco
AAA119002,1,Ocly
AAA119002,2,Verchecco
AAA119003,1,Verchecco
AAA119004,1,Verchecco
AAA119005,1,Piaris
AAA119006,1,Ocly
AAA119007,1,Verchecco
AAA119008,1,Ocly
AAA119009,1,Piaris
AAA119009,2,Verchecco
AAA119009,3,Ocly
AAA119010,1,Piaris
AAA119010,2,Ocly
AAA119010,3,Ocly
AAA119011,1,Ocly
AAA119012,1,Ocly
AAA119013,1,Verchecco
AAA119013,2,Verchecco
AAA119013,3,Piaris
AAA119014,1,Verchecco
AAA119015,1,Verchecco
AAA119016,1,Ocly
AAA119017,1,Piaris
AAA119017,2,Ocly
AAA119017,3,Ocly
AAA119018,1,Ocly
AAA119019,1,Ocly
AAA119020,1,Piaris
AAA119020,2,Piaris
AAA119020,3,Piaris
AAA119021,1,Ocly
AAA119022,1,Verchecco
AAA119023,1,Verchecco
AAA119024,1,Piaris
AAA119025,1,Ocly
AAA119026,1,Piaris
AAA119027,1,Ocly
AAA119028,1,Ocly
AAA119029,1,Verchecco
AAA119029,2,Ocly
AAA119029,3,Verchecco
AAA119029,4,Verchecco
AAA119030,1,Piaris
AAA119030,2,Piaris
AAA119030,3,Verchecco
AAA119031,1,Ocly
AAA119032,1,Piaris
AAA119033,1,Ocly
AAA119033,2,Ocly
AAA119034,1,Ocly
AAA119034,2,Verchecco
AAA119035,1,Piaris
AAA119035,2,Piaris
AAA119035,3,Ocly
AAA119036,1,Ocly
AAA119037,1,Piaris
AAA119038,1,Piaris
AAA119039,1,Ocly
AAA119039,2,Ocly
AAA119039,3,Ocly
AAA119039,4,Piaris
AAA119040,1,Verchecco
AAA119040,2,Ocly
AAA119040,3,Ocly
AAA119041,1,Verchecco
AAA119042,1,Ocly
AAA119043,1,Ocly
AAA119044,1,Ocly
AAA119045,1,Ocly
AAA119046,1,Piaris
AAA119047,1,Piaris
AAA119047,2,Verchecco
AAA119047,3,Ocly
AAA119048,1,Ocly
AAA119049,1,Ocly
AAA119050,1,Ocly
AAA119050,2,Ocly
AAA119050,3,Piaris
AAA119051,1,Verchecco
AAA119052,1,Piaris
AAA119053,1,Piaris
AAA119054,1,Piaris
AAA119055,1,Ocly
AAA119055,2,Ocly
AAA119055,3,Ocly
AAA119056,1,Ocly
AAA119056,2,Ocly
AAA119057,1,Verchecco
AAA119058,1,Ocly
AAA119059,1,Ocly
AAA119059,2,Piaris
AAA119059,3,Ocly
AAA119060,1,Ocly
AAA119061,1,Verchecco
AAA119061,2,Verchecco
AAA119061,3,Verchecco
AAA119062,1,Ocly
AAA119063,1,Piaris
AAA119063,2,Verchecco
AAA119063,3,Ocly
AAA119064,1,Piaris
AAA119065,1,Ocly
AAA119066,1,Verchecco
AAA119067,1,Ocly
AAA119067,2,Verchecco
AAA119068,1,Piaris
AAA119069,1,Ocly
AAA119069,2,Ocly
AAA119069,3,Piaris
AAA119070,1,Ocly
AAA119070,2,Verchecco
AAA119071,1,Ocly
AAA119072,1,Ocly
AAA119073,1,Verchecco
AAA119073,2,Verchecco
AAA119074,1,Verchecco
AAA119074,2,Piaris
AAA119074,3,Piaris
AAA119075,1,Ocly
AAA119076,1,Verchecco
AAA119076,2,Verchecco
AAA119077,1,Ocly
AAA119077,2,Piaris
AAA119077,3,Verchecco
AAA119078,1,Ocly
AAA119078,2,Piaris
AAA119078,3,Piaris
AAA119078,4,Ocly
AAA119079,1,Verchecco
AAA119079,2,Verchecco
AAA119079,3,Ocly
AAA119080,1,Ocly
AAA119081,1,Verchecco
AAA119081,2,Verchecco
AAA119081,3,Piaris
AAA119082,1,Ocly
AAA119083,1,Piaris
AAA119084,1,Ocly
AAA119085,1,Ocly
AAA119085,2,Piaris
AAA119085,3,Verchecco
AAA119086,1,Verchecco
AAA119086,2,Ocly
AAA119086,3,Piaris
AAA119087,1,Verchecco
AAA119088,1,Piaris
AAA119088,2,Piaris
AAA119088,3,Piaris
AAA119089,1,Piaris
AAA119089,2,Ocly
AAA119089,3,Piaris
AAA119090,1,Verchecco
AAA119091,1,Ocly
AAA119091,2,Ocly
AAA119091,3,Piaris
AAA119092,1,Piaris
AAA119092,2,Ocly
AAA119092,3,Piaris
AAA119092,4,Piaris
AAA119093,1,Ocly
AAA119093,2,Verchecco
AAA119094,1,Ocly
AAA119095,1,Ocly
AAA119096,1,Verchecco
AAA119097,1,Ocly
AAA119098,1,Verchecco
AAA119099,1,Verchecco
AAA119100,1,Piaris
AAA119100,2,Verchecco
AAA119100,3,Piaris
AAA119101,1,Ocly
AAA119102,1,Ocly
AAA119103,1,Verchecco
AAA119103,2,Verchecco
AAA119103,3,Ocly
AAA119104,1,Verchecco
AAA119105,1,Piaris
AAA119106,1,Verchecco
AAA119107,1,Piaris
AAA119108,1,Ocly
AAA119109,1,Ocly
AAA119109,2,Verchecco
AAA119110,1,Verchecco
AAA119111,1,Verchecco
AAA119112,1,Verchecco
AAA119113,1,Ocly
AAA119113,2,Ocly
AAA119113,3,Ocly
AAA119114,1,Ocly
AAA119114,2,Ocly
AAA119114,3,Piaris
AAA119114,4,Ocly
AAA119114,5,Piaris
AAA119115,1,Verchecco
AAA119115,2,Verchecco
AAA119116,1,Verchecco
AAA119117,1,Ocly
AAA119117,2,Verchecco
AAA119118,1,Verchecco
AAA119118,2,Piaris
AAA119118,3,Ocly
AAA119119,1,Ocly
AAA119120,1,Ocly
AAA119120,2,Piaris
AAA119120,3,Piaris
AAA119121,1,Ocly
AAA119122,1,Ocly
AAA119123,1,Verchecco
AAA119124,1,Ocly
AAA119125,1,Verchecco
AAA119125,2,Verchecco
AAA119125,3,Piaris
AAA119125,4,Verchecco
AAA119126,1,Ocly
AAA119127,1,Verchecco
AAA119128,1,Ocly
AAA119129,1,Piaris
AAA119130,1,Verchecco
AAA119131,1,Piaris
AAA119132,1,Piaris
AAA119133,1,Verchecco
AAA119133,2,Piaris
AAA119133,3,Ocly
AAA119134,1,Verchecco
AAA119135,1,Verchecco
AAA119136,1,Piaris
AAA119137,1,Verchecco
AAA119138,1,Piaris
AAA119138,2,Ocly
AAA119138,3,Verchecco
AAA119139,1,Verchecco
AAA119139,2,Ocly
AAA119139,3,Verchecco
AAA119140,1,Piaris
AAA119141,1,Verchecco
AAA119142,1,Verchecco
AAA119143,1,Ocly
AAA119144,1,Piaris
AAA119145,1,Piaris
AAA119145,2,Ocly
AAA119146,1,Ocly
AAA119147,1,Piaris
AAA119147,2,Ocly
AAA119148,1,Piaris
AAA119149,1,Ocly
AAA119149,2,Verchecco
AAA119149,3,Piaris
AAA119149,4,Piaris
AAA119150,1,Verchecco
AAA119151,1,Ocly
AAA119152,1,Ocly
AAA119153,1,Verchecco
AAA119154,1,Ocly
AAA119154,2,Ocly
AAA119154,3,Ocly
AAA119155,1,Verchecco
AAA119156,1,Ocly
AAA119156,2,Verchecco
AAA119156,3,Piaris
AAA119157,1,Piaris
AAA119157,2,Verchecco
AAA119158,1,Piaris
AAA119158,2,Piaris
AAA119158,3,Verchecco
AAA119159,1,Ocly
AAA119160,1,Piaris
AAA119160,2,Ocly
AAA119160,3,Ocly
AAA119161,1,Ocly
AAA119161,2,Ocly
AAA119162,1,Verchecco
AAA119163,1,Verchecco
AAA119164,1,Piaris
AAA119165,1,Ocly
AAA119166,1,Verchecco
AAA119166,2,Ocly
AAA119166,3,Verchecco
AAA119167,1,Verchecco
AAA119168,1,Verchecco
AAA119169,1,Ocly
AAA119169,2,Ocly
AAA119169,3,Piaris
AAA119170,1,Piaris
AAA119171,1,Ocly
AAA119171,2,Ocly
AAA119171,3,Ocly
AAA119172,1,Piaris
AAA119173,1,Verchecco
AAA119174,1,Ocly
AAA119175,1,Piaris
AAA119176,1,Ocly
AAA119177,1,Ocly
AAA119177,2,Verchecco
AAA119178,1,Ocly
AAA119179,1,Piaris
AAA119179,2,Piaris
AAA119179,3,Ocly
AAA119180,1,Verchecco
AAA119181,1,Ocly
AAA119181,2,Piaris
AAA119182,1,Ocly
AAA119183,1,Piaris
AAA119184,1,Ocly
AAA119184,2,Verchecco
AAA119184,3,Ocly
AAA119185,1,Piaris
AAA119186,1,Ocly
AAA119187,1,Ocly
AAA119188,1,Ocly
AAA119189,1,Verchecco
AAA119190,1,Ocly
AAA119190,2,Piaris
AAA119190,3,Piaris
AAA119191,1,Ocly
AAA119191,2,Piaris
AAA119191,3,Ocly
AAA119192,1,Piaris
AAA119193,1,Piaris
AAA119194,1,Verchecco
AAA119195,1,Ocly
AAA119195,2,Ocly
AAA119195,3,Piaris
AAA119195,4,Piaris
AAA119195,5,Verchecco
AAA119196,1,Ocly
AAA119197,1,Ocly
AAA119197,2,Piaris
AAA119197,3,Ocly
AAA119198,1,Ocly
AAA119199,1,Verchecco
AAA119200,1,Ocly
AAA119201,1,Ocly
AAA119202,1,Verchecco
AAA119202,2,Piaris
AAA119202,3,Verchecco
AAA119203,1,Piaris
AAA119203,2,Piaris
AAA119204,1,Verchecco
AAA119204,2,Ocly
AAA119205,1,Ocly
AAA119205,2,Verchecco
AAA119205,3,Ocly
AAA119205,4,Ocly
AAA119205,5,Piaris
AAA119206,1,Ocly
AAA119207,1,Ocly
AAA119207,2,Verchecco
AAA119208,1,Verchecco
AAA119209,1,Ocly
AAA119210,1,Piaris
AAA119210,2,Ocly
AAA119211,1,Ocly
AAA119211,2,Ocly
AAA119212,1,Piaris
AAA119213,1,Piaris
AAA119213,2,Verchecco
AAA119214,1,Ocly
AAA119215,1,Ocly
AAA119216,1,Ocly
AAA119217,1,Verchecco
AAA119217,2,Piaris
AAA119217,3,Ocly
AAA119218,1,Verchecco
AAA119218,2,Ocly
AAA119218,3,Ocly
AAA119219,1,Ocly
AAA119219,2,Verchecco
AAA119219,3,Verchecco
AAA119220,1,Verchecco
AAA119220,2,Ocly
AAA119221,1,Ocly
AAA119221,2,Ocly
AAA119222,1,Verchecco
AAA119222,2,Piaris
AAA119222,3,Piaris
AAA119223,1,Ocly
AAA119224,1,Verchecco
AAA119225,1,Verchecco
AAA119226,1,Piaris
AAA119226,2,Piaris
AAA119226,3,Verchecco
AAA119227,1,Piaris
AAA119228,1,Piaris
AAA119229,1,Verchecco
AAA119229,2,Piaris
AAA119229,3,Piaris
AAA119229,4,Verchecco
AAA119229,5,Ocly
AAA119230,1,Verchecco
AAA119230,2,Piaris
AAA119230,3,Piaris
AAA119231,1,Ocly
AAA119231,2,Piaris
AAA119231,3,Verchecco
AAA119232,1,Verchecco
AAA119233,1,Piaris
AAA119234,1,Piaris
AAA119235,1,Ocly
AAA119236,1,Ocly
AAA119237,1,Verchecco
AAA119238,1,Verchecco
AAA119239,1,Ocly
AAA119240,1,Ocly
AAA119241,1,Verchecco
AAA119242,1,Piaris
AAA119242,2,Ocly
AAA119242,3,Ocly
AAA119243,1,Piaris
AAA119244,1,Ocly
AAA119245,1,Piaris
AAA119246,1,Ocly
AAA119247,1,Piaris
AAA119247,2,Piaris
AAA119247,3,Piaris
AAA119248,1,Verchecco
AAA119248,2,Verchecco
AAA119248,3,Piaris
AAA119249,1,Piaris
AAA119250,1,Piaris
AAA119250,2,Piaris
AAA119250,3,Ocly
AAA119251,1,Ocly
AAA119252,1,Piaris
AAA119253,1,Piaris
AAA119253,2,Verchecco
AAA119253,3,Verchecco
AAA119254,1,Ocly
AAA119255,1,Ocly
AAA119256,1,Ocly
AAA119257,1,Ocly
AAA119258,1,Ocly
AAA119258,2,Piaris
AAA119258,3,Verchecco
AAA119259,1,Ocly
AAA119260,1,Verchecco
AAA119261,1,Ocly
AAA119261,2,Verchecco
AAA119262,1,Ocly
AAA119263,1,Ocly
AAA119264,1,Piaris
AAA119264,2,Verchecco
AAA119264,3,Verchecco
AAA119264,4,Ocly
AAA119264,5,Verchecco
AAA119265,1,Ocly
AAA119266,1,Verchecco
AAA119266,2,Ocly
AAA119267,1,Ocly
AAA119268,1,Piaris
AAA119268,2,Verchecco
AAA119268,3,Verchecco
AAA119269,1,Piaris
AAA119269,2,Piaris
AAA119269,3,Ocly
AAA119270,1,Piaris
AAA119271,1,Ocly
AAA119271,2,Ocly
AAA119271,3,Ocly
AAA119272,1,Piaris
AAA119272,2,Piaris
AAA119273,1,Ocly
AAA119274,1,Ocly
AAA119275,1,Ocly
AAA119276,1,Ocly
AAA119276,2,Ocly
AAA119277,1,Ocly
AAA119277,2,Ocly
AAA119277,3,Verchecco
AAA119278,1,Ocly
AAA119278,2,Verchecco
AAA119278,3,Piaris
AAA119279,1,Ocly
AAA119280,1,Ocly
AAA119281,1,Verchecco
AAA119281,2,Ocly
AAA119281,3,Ocly
AAA119282,1,Ocly
AAA119282,2,Ocly
AAA119282,3,Ocly
AAA119283,1,Verchecco
AAA119283,2,Ocly
AAA119283,3,Piaris
AAA119284,1,Verchecco
AAA119285,1,Piaris
AAA119285,2,Ocly
AAA119285,3,Ocly
AAA119285,4,Verchecco
AAA119285,5,Piaris
AAA119286,1,Piaris
AAA119286,2,Verchecco
AAA119287,1,Ocly
AAA119287,2,Piaris
AAA119287,3,Verchecco
AAA119288,1,Piaris
AAA119288,2,Piaris
AAA119288,3,Ocly
AAA119289,1,Ocly
AAA119290,1,Piaris
AAA119291,1,Piaris
AAA119292,1,Verchecco
AAA119292,2,Ocly
AAA119292,3,Ocly
AAA119293,1,Ocly
AAA119293,2,Ocly
AAA119293,3,Verchecco
AAA119294,1,Ocly
AAA119295,1,Verchecco
AAA119296,1,Ocly
AAA119297,1,Verchecco
AAA119298,1,Verchecco
AAA119299,1,Ocly
AAA119300,1,Verchecco
AAA119301,1,Ocly
AAA119302,1,Piaris
AAA119303,1,Ocly
AAA119303,2,Ocly
AAA119304,1,Piaris
AAA119304,2,Ocly
AAA119305,1,Ocly
AAA119305,2,Piaris
AAA119305,3,Piaris
AAA119306,1,Verchecco
AAA119307,1,Verchecco
AAA119308,1,Piaris
AAA119308,2,Ocly
AAA119308,3,Piaris
AAA119309,1,Verchecco
AAA119309,2,Ocly
AAA119309,3,Verchecco
AAA119310,1,Ocly
AAA119311,1,Ocly
AAA119311,2,Ocly
AAA119312,1,Ocly
AAA119312,2,Verchecco
AAA119313,1,Verchecco
AAA119313,2,Verchecco
AAA119313,3,Verchecco
AAA119313,4,Piaris
AAA119313,5,Piaris
AAA119314,1,Verchecco
AAA119315,1,Ocly
AAA119316,1,Verchecco
AAA119317,1,Ocly
AAA119318,1,Ocly
AAA119319,1,Verchecco
AAA119320,1,Piaris
AAA119321,1,Piaris
AAA119322,1,Verchecco
AAA119322,2,Ocly
AAA119322,3,Verchecco
AAA119323,1,Verchecco
AAA119324,1,Piaris
AAA119324,2,Verchecco
AAA119324,3,Piaris
AAA119325,1,Piaris
AAA119326,1,Ocly
AAA119326,2,Ocly
AAA119326,3,Verchecco
AAA119327,1,Ocly
AAA119327,2,Ocly
AAA119327,3,Piaris
AAA119327,4,Piaris
AAA119327,5,Piaris
AAA119328,1,Ocly
AAA119329,1,Ocly
AAA119330,1,Ocly
AAA119330,2,Ocly
AAA119331,1,Ocly
AAA119332,1,Piaris
AAA119333,1,Verchecco
AAA119334,1,Piaris
AAA119335,1,Ocly
AAA119336,1,Piaris
AAA119337,1,Piaris
AAA119338,1,Piaris
AAA119338,2,Ocly
AAA119338,3,Piaris
AAA119339,1,Verchecco
AAA119340,1,Verchecco
AAA119341,1,Verchecco
AAA119342,1,Ocly
AAA119342,2,Ocly
AAA119343,1,Ocly
AAA119344,1,Ocly
AAA119345,1,Ocly
AAA119346,1,Piaris
AAA119346,2,Piaris
AAA119346,3,Ocly
AAA119346,4,Piaris
AAA119346,5,Ocly
AAA119347,1,Piaris
AAA119347,2,Piaris
AAA119347,3,Piaris
AAA119348,1,Piaris
AAA119349,1,Ocly
AAA119349,2,Ocly
AAA119349,3,Verchecco
AAA119350,1,Ocly
AAA119351,1,Ocly
AAA119351,2,Verchecco
AAA119351,3,Verchecco
AAA119352,1,Ocly
AAA119352,2,Piaris
AAA119352,3,Ocly
AAA119352,4,Verchecco
AAA119352,5,Piaris
AAA119353,1,Piaris
AAA119354,1,Verchecco
AAA119355,1,Ocly
AAA119356,1,Ocly
AAA119357,1,Ocly
AAA119358,1,Verchecco
AAA119359,1,Verchecco
AAA119359,2,Verchecco
AAA119359,3,Verchecco
AAA119360,1,Piaris
AAA119361,1,Piaris
AAA119361,2,Ocly
AAA119362,1,Piaris
AAA119363,1,Piaris
AAA119363,2,Ocly
AAA119363,3,Ocly
AAA119364,1,Ocly
AAA119365,1,Verchecco
AAA119366,1,Piaris
AAA119367,1,Ocly
AAA119367,2,Ocly
AAA119368,1,Ocly
AAA119369,1,Verchecco
AAA119370,1,Piaris
AAA119370,2,Ocly
