index,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,dob
359845,EAAC56AA0F100D03,docked_bike,2023-03-05 01:09:04,2023-03-05 01:19:41,Canal St & Madison St,174.0,Wells St & Polk St,175.0,41.8821,-87.6398,41.8726,-87.6335,member,1957-10-29
249752,52BC974B53203099,docked_bike,2023-02-26 11:50:56,2023-02-26 11:51:35,Clinton St & Lake St,66.0,Clinton St & Lake St,66.0,41.8856,-87.6418,41.8856,-87.6418,member,1975-04-02
174379,4438960D41BDEDE0,docked_bike,2023-02-06 10:53:16,2023-02-06 11:01:18,Canal St & Adams St,192.0,Aberdeen St & Monroe St,80.0,41.8793,-87.6399,41.8804,-87.6555,member,2003-04-05
186135,A0430C1946340464,docked_bike,2023-02-26 01:22:22,2023-02-26 01:26:21,Canal St & Adams St,192.0,Peoria St & Jackson Blvd,134.0,41.8793,-87.6399,41.8776,-87.6496,member,1988-02-02
252174,BFE8B1BEDC149CA9,docked_bike,2023-02-18 08:37:57,2023-02-18 08:51:53,Clark St & Elmdale Ave,457.0,Southport Ave & Clark St,292.0,41.9905,-87.6698,41.9571,-87.6642,member,1995-03-05
238272,66592B74FD6BB83A,docked_bike,2023-02-28 11:31:16,2023-02-28 11:39:32,Paulina St & 18th St,205.0,Halsted St & 21st St,135.0,41.8579,-87.6687,41.8538,-87.6466,member,1983-12-20
87418,517AAB0A24E7A94C,docked_bike,2023-01-06 11:14:51,2023-01-06 11:20:25,Damen Ave & Cortland St,219.0,Wood St & Milwaukee Ave,61.0,41.916,-87.6773,41.9077,-87.6726,member,1998-01-21
61753,F7501E05CFEBC733,docked_bike,2023-01-10 09:42:21,2023-01-10 09:48:19,Broadway & Barry Ave,300.0,Pine Grove Ave & Waveland Ave,232.0,41.9377,-87.6441,41.9493,-87.6463,member,1984-06-28
98045,98C020252ADF4B7B,docked_bike,2023-01-15 10:59:42,2023-01-15 11:07:26,Wabash Ave & Grand Ave,199.0,Clinton St & Madison St,77.0,41.8915,-87.6268,41.8822,-87.6411,member,1991-10-31
50209,FA35636956AA7740,docked_bike,2023-01-03 07:38:10,2023-01-03 07:41:28,Aberdeen St & Jackson Blvd,21.0,Racine Ave & Randolph St,88.0,41.8777,-87.6548,41.8841,-87.6569,member,1984-12-26
392473,45A2186DDF316F13,docked_bike,2023-03-04 01:47:04,2023-03-04 01:50:24,Kimbark Ave & 53rd St,322.0,Cornell Ave & Hyde Park Blvd,417.0,41.7996,-87.5947,41.8024,-87.5869,member,1986-06-23
402694,B4FF9C8C0932DA02,docked_bike,2023-03-10 01:39:37,2023-03-10 01:43:24,Federal St & Polk St,41.0,Dearborn St & Adams St,37.0,41.8721,-87.6295,41.8794,-87.6298,member,2003-08-16
270573,45D8023B77CE8E90,docked_bike,2023-02-27 13:28:05,2023-02-27 13:35:01,Woodlawn Ave & 55th St,248.0,Greenwood Ave & 47th St,252.0,41.7953,-87.5965,41.8098,-87.5994,member,1989-02-21
338307,6197F78CD8C43989,docked_bike,2023-04-01 07:17:15,2023-04-01 07:33:28,Columbus Dr & Randolph St,195.0,Clinton St & Roosevelt Rd,57.0,41.8847,-87.6195,41.8671,-87.6411,member,1998-10-21
114821,C07B5583B1059D97,docked_bike,2023-01-12 04:11:05,2023-01-12 04:15:55,Franklin St & Illinois St,672.0,Desplaines St & Randolph St,96.0,41.891,-87.6355,41.8846,-87.6446,member,2000-12-14
355872,8E0312238A61300A,docked_bike,2023-03-26 10:45:23,2023-03-26 10:57:52,Ogden Ave & Race Ave,186.0,Marshfield Ave & Cortland St,58.0,41.8918,-87.6588,41.916,-87.6689,member,1979-10-24
204590,7CD94BDA224F64FF,docked_bike,2023-02-06 07:44:27,2023-02-06 07:46:39,Clark St & Wrightwood Ave,340.0,Halsted St & Wrightwood Ave,349.0,41.9295,-87.6431,41.9291,-87.6491,member,1983-06-18
425752,6F2FB4A6E8B6F10C,docked_bike,2023-03-03 09:44:34,2023-03-03 09:53:15,Broadway & Waveland Ave,304.0,Broadway & Barry Ave,300.0,41.9491,-87.6486,41.9377,-87.6441,member,1986-08-01
256902,0E586872B08AFA10,docked_bike,2023-02-18 12:46:09,2023-02-18 13:01:35,Delano Ct & Roosevelt Rd,626.0,900 W Harrison St,109.0,41.8675,-87.6322,41.8748,-87.6498,member,1982-02-02
345607,5326091230C7AF30,docked_bike,2023-03-26 10:37:41,2023-03-26 10:56:42,Pine Grove Ave & Irving Park Rd,254.0,Broadway & Thorndale Ave,458.0,41.9544,-87.648,41.9897,-87.6601,member,1975-08-13
114397,6D5FC691D7B416F2,docked_bike,2023-01-03 16:45:00,2023-01-03 17:25:57,Michigan Ave & Oak St,85.0,Central Park Ave & Elbridge Ave,500.0,41.901,-87.6238,41.9353,-87.7169,member,1977-02-26
188443,7D4622936649D1CC,docked_bike,2023-02-10 10:38:48,2023-02-10 11:10:04,LaSalle St & Washington St,98.0,Leavitt St & Armitage Ave,309.0,41.8827,-87.6325,41.9178,-87.6824,member,1987-01-13
309132,18DA54DC5A97B2FF,docked_bike,2023-03-21 14:50:09,2023-03-21 15:52:04,State St & Van Buren St,33.0,Dearborn St & Van Buren St,624.0,41.8772,-87.6278,41.8763,-87.6292,casual,
365452,66BBE7777E26D539,docked_bike,2023-03-04 09:40:35,2023-03-04 09:55:42,Wolcott Ave & Polk St,342.0,Clinton St & Jackson Blvd,638.0,41.8713,-87.6737,41.8781,-87.6398,member,1997-04-05
412471,8C5D3C2A889800F1,docked_bike,2023-03-11 01:52:33,2023-03-11 02:09:41,Seeley Ave & Roscoe St,308.0,Sheridan Rd & Montrose Ave,231.0,41.9434,-87.6796,41.9617,-87.6546,member,1981-08-26
292270,F3784E2BF6574C40,docked_bike,2023-03-09 09:57:51,2023-03-09 10:26:04,Lake Shore Dr & Monroe St,76.0,Lake Shore Dr & Monroe St,76.0,41.881,-87.6167,41.881,-87.6167,casual,
206472,03153F313E51EEB3,docked_bike,2023-02-10 10:35:29,2023-02-10 10:46:30,Cherry Ave & Blackhawk St,666.0,Damen Ave & Cortland St,219.0,41.9072,-87.6556,41.916,-87.6773,casual,
210893,297FCD2C9A6195C2,docked_bike,2023-02-19 04:32:20,2023-02-19 04:43:17,Franklin St & Adams St (Temp),286.0,LaSalle St & Illinois St,181.0,41.8794,-87.6355,41.8908,-87.6317,member,1983-06-29
203792,0DBEAEED7EDE7FFB,docked_bike,2023-02-25 09:45:45,2023-02-25 09:51:13,Broadway & Wilson Ave,293.0,Ravenswood Ave & Lawrence Ave,344.0,41.9652,-87.6581,41.9691,-87.6742,member,1983-12-15
82049,006456921E16C929,docked_bike,2023-01-16 01:49:50,2023-01-16 01:53:49,Clark St & Lake St,38.0,Rush St & Hubbard St,125.0,41.886,-87.6309,41.8902,-87.6262,member,1983-06-14
4485,B15DF572216A064D,docked_bike,2023-01-03 14:36:25,2023-01-03 15:00:22,Rush St & Superior St,161.0,Dusable Harbor,6.0,41.8958,-87.6259,41.887,-87.6128,member,1964-07-30
216457,5C5A6103E9778121,docked_bike,2023-02-25 16:47:29,2023-02-25 16:55:45,Bissell St & Armitage Ave,113.0,Clark St & Elm St,176.0,41.9184,-87.6522,41.903,-87.6313,member,1982-02-24
104747,2C0B19FDA79EE99C,docked_bike,2023-01-09 10:10:26,2023-01-09 10:19:21,McClurg Ct & Erie St,142.0,Clark St & Elm St,176.0,41.8945,-87.6179,41.903,-87.6313,member,1984-07-30
174825,39F209E1A284BFB5,docked_bike,2023-02-12 02:04:11,2023-02-12 02:21:48,Desplaines St & Kinzie St,56.0,LaSalle St & Adams St,40.0,41.8887,-87.6444,41.8793,-87.632,member,1993-11-13
178193,07BFBA9B8495BDD5,docked_bike,2023-02-27 11:22:28,2023-02-27 11:33:15,Ravenswood Ave & Lawrence Ave,344.0,Rockwell St & Eastwood Ave,478.0,41.9691,-87.6742,41.9659,-87.6936,casual,
242189,CE17F1754F5E7627,docked_bike,2023-02-17 00:37:06,2023-02-17 00:50:11,Sheridan Rd & Irving Park Rd,240.0,Ravenswood Ave & Lawrence Ave,344.0,41.9542,-87.6544,41.9691,-87.6742,member,2002-10-19
280206,92E706A3373F2BAB,docked_bike,2023-02-24 01:45:17,2023-02-24 01:55:04,Wells St & Concord Ln,289.0,Orleans St & Merchandise Mart Plaza,100.0,41.9121,-87.6347,41.8882,-87.6364,member,1997-08-27
142711,76F494B4B01E85D1,docked_bike,2023-01-02 04:11:49,2023-01-02 04:16:00,Kingsbury St & Kinzie St,133.0,Sedgwick St & Huron St,111.0,41.8892,-87.6385,41.8947,-87.6384,member,1983-06-27
60727,A4669376C8839356,docked_bike,2023-01-09 07:51:41,2023-01-09 07:56:51,Milwaukee Ave & Grand Ave,84.0,Clinton St & Madison St,77.0,41.8916,-87.6484,41.8822,-87.6411,member,1990-01-24
319226,8E65F7DCD90ED562,docked_bike,2023-03-26 11:15:59,2023-03-26 11:48:55,Sheridan Rd & Lawrence Ave,323.0,Clarendon Ave & Leland Ave,251.0,41.9695,-87.6547,41.968,-87.65,member,1996-02-16
157957,2754A194178980CD,docked_bike,2023-02-19 10:36:07,2023-02-19 10:45:55,LaSalle St & Jackson Blvd,283.0,Desplaines St & Randolph St,96.0,41.8782,-87.6319,41.8846,-87.6446,member,1995-01-15
261102,6A9638A4CD7D3A86,docked_bike,2023-02-10 02:39:39,2023-02-10 02:44:05,Dearborn St & Monroe St,49.0,Columbus Dr & Randolph St,195.0,41.8813,-87.6295,41.8847,-87.6195,member,1998-05-14
410036,06DFCC7346C66D6A,docked_bike,2023-04-01 02:26:05,2023-04-01 02:50:59,California Ave & Cortez St,622.0,Mies van der Rohe Way & Chestnut St,145.0,41.9004,-87.6967,41.8986,-87.6219,member,1984-08-14
141376,32C1D3323408BD04,docked_bike,2023-01-02 14:36:27,2023-01-02 14:46:16,Sheffield Ave & Fullerton Ave,67.0,Greenview Ave & Diversey Pkwy,319.0,41.9256,-87.6537,41.9326,-87.6659,member,1986-09-12
1032,FA23E411AD31E1DF,docked_bike,2023-01-07 01:50:58,2023-01-07 01:59:40,Clark St & Drummond Pl,220.0,Broadway & Sheridan Rd,256.0,41.9312,-87.6443,41.9528,-87.65,member,1983-02-19
46716,C1D64808D6AB8B2B,docked_bike,2023-01-10 00:55:03,2023-01-10 01:13:01,Wells St & Concord Ln,289.0,Franklin St & Adams St (Temp),286.0,41.9121,-87.6347,41.8794,-87.6355,member,1984-10-24
265774,FFAE42D5D2F89BF9,docked_bike,2023-02-22 12:53:11,2023-02-22 13:01:22,Western Ave & Fillmore St (*),644.0,Wolcott Ave & Polk St,342.0,41.8686,-87.6862,41.8713,-87.6737,member,1988-02-21
222913,3B89CFA41117F6F7,docked_bike,2023-03-01 07:45:31,2023-03-01 07:50:11,Lincoln Ave & Diversey Pkwy,152.0,Sheffield Ave & Fullerton Ave,67.0,41.9322,-87.6586,41.9256,-87.6537,member,2002-09-30
294401,CBAA59C1B6F5D265,docked_bike,2023-03-14 09:03:22,2023-03-14 09:09:46,Wilton Ave & Diversey Pkwy,13.0,Bissell St & Armitage Ave,113.0,41.9324,-87.6527,41.9184,-87.6522,member,1995-09-09
368628,CCAE9E2C6345958F,docked_bike,2023-03-13 13:37:21,2023-03-13 13:41:13,Western Ave & Walton St,374.0,Claremont Ave & Hirsch St,159.0,41.8984,-87.6866,41.9078,-87.6859,member,1975-06-08
268175,CB0D54546D669382,docked_bike,2023-02-24 00:55:41,2023-02-24 01:02:25,Ashland Ave & Belle Plaine Ave,246.0,Ravenswood Ave & Lawrence Ave,344.0,41.9561,-87.6688,41.9691,-87.6742,member,1988-05-03
253370,AB1E8BD52467163F,docked_bike,2023-02-28 10:16:56,2023-02-28 10:48:12,Franklin St & Monroe St,287.0,Woodlawn Ave & Lake Park Ave,413.0,41.8803,-87.6352,41.8141,-87.597,member,1975-08-28
46789,764427C27417BD3B,docked_bike,2023-01-28 10:20:18,2023-01-28 10:44:18,Damen Ave & Clybourn Ave,163.0,California Ave & Cortez St,622.0,41.9319,-87.6779,41.9004,-87.6967,member,1976-03-24
262276,FC42241EF237D2E8,docked_bike,2023-02-05 00:11:21,2023-02-05 00:19:00,Canal St & Adams St,192.0,LaSalle St & Illinois St,181.0,41.8793,-87.6399,41.8908,-87.6317,member,1986-11-12
60223,607213C5C156CC20,docked_bike,2023-01-03 20:02:14,2023-01-03 20:40:37,Manor Ave & Leland Ave,477.0,Damen Ave & Grand Ave,214.0,41.9659,-87.7008,41.8912,-87.6769,member,1997-07-11
78528,78B6C24CF35188E7,docked_bike,2023-01-08 11:02:54,2023-01-08 11:09:43,LaSalle St & Washington St,98.0,Clinton St & Lake St,66.0,41.8827,-87.6325,41.8856,-87.6418,member,1995-09-24
262902,02B0B2C915A7DBDB,docked_bike,2023-02-22 04:53:56,2023-02-22 05:06:23,Leavitt St & Armitage Ave,309.0,Richmond St & Diversey Ave,501.0,41.9178,-87.6824,41.9319,-87.7012,casual,
41527,C339C6BE2AEEF642,docked_bike,2023-01-28 10:30:21,2023-01-28 10:38:12,Dearborn St & Monroe St,49.0,Desplaines St & Jackson Blvd,107.0,41.8813,-87.6295,41.8783,-87.6439,member,1994-03-11
282508,1C510FC89C3631F1,docked_bike,2023-02-03 08:45:09,2023-02-03 09:17:27,Clark St & Lake St,38.0,St. Clair St & Erie St,211.0,41.886,-87.6309,41.8944,-87.6227,casual,
408983,4C5D5E60B7B6C4EA,docked_bike,2023-03-24 05:33:10,2023-03-24 05:37:32,Western Ave & Walton St,374.0,Damen Ave & Chicago Ave,128.0,41.8984,-87.6866,41.8958,-87.6772,member,1959-10-19
236880,808BFE9183B7C94D,docked_bike,2023-02-22 06:35:01,2023-02-22 07:29:08,Lakefront Trail & Bryn Mawr Ave,459.0,Lakefront Trail & Bryn Mawr Ave,459.0,41.984,-87.6523,41.984,-87.6523,member,1985-04-28
124958,8BEA0F5C18CB0178,docked_bike,2023-01-16 00:04:17,2023-01-16 00:10:51,Sheridan Rd & Montrose Ave,231.0,Broadway & Waveland Ave,304.0,41.9617,-87.6546,41.9491,-87.6486,member,1984-04-28
424135,6B78ED13EBADEAE0,docked_bike,2023-03-19 01:35:47,2023-03-19 01:53:07,Damen Ave & Charleston St,310.0,Orleans St & Chestnut St (NEXT Apts),620.0,41.9201,-87.6779,41.8982,-87.6375,member,1976-02-15
335113,5C26EA2C646ED0EB,docked_bike,2023-03-09 22:33:21,2023-03-09 22:43:29,Orleans St & Elm St,23.0,Fairbanks St & Superior St,635.0,41.9029,-87.6377,41.8957,-87.6201,member,1986-12-27
330133,F27FAF62B211168E,docked_bike,2023-03-07 02:55:03,2023-03-07 03:14:50,Clark St & Lincoln Ave,141.0,Ritchie Ct & Banks St,180.0,41.9157,-87.6346,41.9069,-87.6262,member,1999-03-11
129078,48EA750F87523D1A,docked_bike,2023-01-15 11:21:05,2023-01-15 11:21:31,Central St Metra,601.0,Central St Metra,601.0,42.0636,-87.6987,42.0636,-87.6987,member,1996-12-16
328089,887015C3AA48CFC0,docked_bike,2023-03-06 10:08:41,2023-03-06 10:54:01,Clark St & Lincoln Ave,141.0,Fairbanks Ct & Grand Ave,24.0,41.9157,-87.6346,41.8918,-87.6206,casual,
5779,5E5506BF0959BEAC,docked_bike,2023-01-24 01:58:41,2023-01-24 02:03:25,Aberdeen St & Randolph St,621.0,Clinton St & Madison St,77.0,41.8841,-87.6543,41.8822,-87.6411,member,1994-07-31
376604,CCD8C958DADDD02C,docked_bike,2023-03-20 11:15:19,2023-03-20 11:28:46,Franklin St & Monroe St,287.0,Larrabee St & North Ave,27.0,41.8803,-87.6352,41.9102,-87.6435,member,1974-07-31
407094,AB66D7D777A54C51,docked_bike,2023-03-17 10:01:23,2023-03-17 10:21:49,Clark St & Wrightwood Ave,340.0,Rush St & Superior St,161.0,41.9295,-87.6431,41.8958,-87.6259,member,1989-01-09
210390,9F7E056DDE5BFB1E,docked_bike,2023-02-12 10:39:05,2023-02-12 11:25:37,Rockwell St & Eastwood Ave,478.0,Chicago Ave & Sheridan Rd,603.0,41.9659,-87.6936,42.0505,-87.6778,member,1995-09-21
297729,4448E0C7C973F38F,docked_bike,2023-03-27 10:03:57,2023-03-27 10:25:53,McClurg Ct & Erie St,142.0,Larrabee St & Webster Ave,144.0,41.8945,-87.6179,41.9218,-87.6441,member,1994-12-19
129836,625716957273A907,docked_bike,2023-01-22 04:05:45,2023-01-22 04:18:42,Dearborn St & Adams St,37.0,Halsted St & Polk St,108.0,41.8794,-87.6298,41.8718,-87.6466,member,1986-11-12
132584,604F8E91FDD8EEC6,docked_bike,2023-01-07 00:25:38,2023-01-07 00:29:20,Michigan Ave & Ida B Wells Dr,45.0,Clark St & Ida B Wells Dr,50.0,41.8762,-87.6244,41.8759,-87.6306,member,1970-09-29
68982,467671AEC17D664D,docked_bike,2023-01-16 22:35:43,2023-01-16 22:46:32,Wells St & Concord Ln,289.0,Franklin St & Lake St,164.0,41.9121,-87.6347,41.8858,-87.6355,member,1977-03-23
185794,3BF5E0EDAF1BA6DD,docked_bike,2023-01-31 23:55:19,2023-02-01 00:38:24,Southport Ave & Waveland Ave,227.0,LaSalle St & Jackson Blvd,283.0,41.9482,-87.6639,41.8782,-87.6319,member,1996-08-14
360412,43C3116048686632,docked_bike,2023-04-01 02:38:00,2023-04-01 02:45:47,Larrabee St & Division St,359.0,Ashland Ave & Division St,210.0,41.9035,-87.6434,41.9035,-87.6677,member,1973-05-28
17524,B9DF05E1C6DAE628,docked_bike,2023-01-29 12:10:15,2023-01-29 12:15:42,Lincoln Ave & Fullerton Ave,127.0,Clark St & Armitage Ave,94.0,41.9259,-87.6493,41.9183,-87.6363,member,2006-02-05
209343,56F1C49B6214B679,docked_bike,2023-02-03 11:38:08,2023-02-03 11:47:51,Wood St & Hubbard St,285.0,Clinton St & Washington Blvd,91.0,41.8899,-87.6715,41.8834,-87.6412,member,1986-02-02
167618,0C66A50CF4F72614,docked_bike,2023-02-06 08:14:10,2023-02-06 08:18:34,Western Ave & Winnebago Ave,116.0,Campbell Ave & North Ave,160.0,41.9155,-87.687,41.9105,-87.6896,member,1997-11-20
319411,C4E68C85CF80D197,docked_bike,2023-03-13 14:00:27,2023-03-13 14:48:26,Streeter Dr & Grand Ave,35.0,Canal St & Taylor St,414.0,41.8923,-87.612,41.8703,-87.6395,casual,
331211,17D3CAE62F67EE18,docked_bike,2023-03-09 12:40:59,2023-03-09 12:52:30,Aberdeen St & Jackson Blvd,21.0,May St & Taylor St,22.0,41.8777,-87.6548,41.8695,-87.6555,casual,
82493,E8F1D8679F8B80EB,docked_bike,2023-01-30 11:21:12,2023-01-30 11:32:05,LaSalle St & Illinois St,181.0,Dearborn St & Monroe St,49.0,41.8908,-87.6317,41.8813,-87.6295,member,1980-07-15
278717,9B5806D436795EAD,docked_bike,2023-02-10 08:37:51,2023-02-10 08:43:36,Aberdeen St & Jackson Blvd,21.0,Clinton St & Madison St,77.0,41.8777,-87.6548,41.8822,-87.6411,member,1975-08-12
235741,11CCC33CB030AF89,docked_bike,2023-02-26 02:20:00,2023-02-26 02:25:24,Clinton St & Jackson Blvd,638.0,900 W Harrison St,109.0,41.8781,-87.6398,41.8748,-87.6498,member,1998-05-28
111623,DE074723B8704419,docked_bike,2023-01-27 12:38:36,2023-01-27 12:48:18,Clark St & Lake St,38.0,Columbus Dr & Randolph St,195.0,41.886,-87.6309,41.8847,-87.6195,member,1980-01-07
369850,3A8ECEFECA2F2B12,docked_bike,2023-03-19 03:17:25,2023-03-19 03:31:27,Indiana Ave & Roosevelt Rd,255.0,900 W Harrison St,109.0,41.8679,-87.623,41.8748,-87.6498,member,1982-04-28
26138,7210E1A7DC07987C,docked_bike,2023-01-13 23:35:21,2023-01-13 23:46:31,Daley Center Plaza,81.0,St. Clair St & Erie St,211.0,41.8842,-87.6296,41.8944,-87.6227,member,1994-08-22
229630,4AA27DE42A05AFF5,docked_bike,2023-02-22 08:21:54,2023-02-22 08:44:50,Lake Shore Dr & Monroe St,76.0,Adler Planetarium,341.0,41.881,-87.6167,41.8661,-87.6073,casual,
336050,951A6BE1B0E4D3C4,docked_bike,2023-03-03 01:13:06,2023-03-03 01:31:14,Morgan St & 18th St,14.0,Franklin St & Lake St,164.0,41.8581,-87.6511,41.8858,-87.6355,member,2005-04-10
245450,086F477D2715D471,docked_bike,2023-02-14 12:45:40,2023-02-14 12:56:26,Broadway & Barry Ave,300.0,Sheffield Ave & Waveland Ave,114.0,41.9377,-87.6441,41.9494,-87.6545,member,2000-05-07
47562,A238321D6FBB54F5,docked_bike,2023-01-27 01:28:43,2023-01-27 01:47:58,Blue Island Ave & 18th St,129.0,Franklin St & Monroe St,287.0,41.8576,-87.6615,41.8803,-87.6352,member,2004-04-12
353293,DB263B089E629FA2,docked_bike,2023-03-16 08:37:35,2023-03-16 08:45:06,Paulina St & Howard St,515.0,Eastlake Ter & Rogers Ave,523.0,42.0192,-87.6736,42.0209,-87.6651,member,1998-01-20
327481,024A69F8DA04F351,docked_bike,2023-03-11 02:56:40,2023-03-11 03:05:48,Stetson Ave & South Water St,264.0,Franklin St & Monroe St,287.0,41.8868,-87.6223,41.8803,-87.6352,member,1985-07-21
312996,F2DB4C18919596AF,docked_bike,2023-03-12 01:49:25,2023-03-12 01:59:11,Broadway & Belmont Ave,296.0,Clarendon Ave & Gordon Ter,312.0,41.9401,-87.6455,41.9579,-87.6495,member,1982-06-01
150400,0FF00122FD3A76C5,docked_bike,2023-02-14 06:30:11,2023-02-14 06:38:31,Ellis Ave & 58th St,328.0,Kimbark Ave & 53rd St,322.0,41.7887,-87.6013,41.7996,-87.5947,member,1978-09-22
195304,C70710DAC180DD8C,docked_bike,2023-02-27 11:49:04,2023-02-27 11:51:18,Honore St & Division St,17.0,Ashland Ave & Division St,210.0,41.9031,-87.6739,41.9035,-87.6677,member,1982-11-14
171198,6C17FA5260D3386E,docked_bike,2023-02-27 08:11:57,2023-02-27 08:35:33,Wabash Ave & Adams St,39.0,Sheffield Ave & Willow St,93.0,41.8795,-87.6257,41.9137,-87.6529,member,1983-08-09
261906,2AE7388F93FDEBFD,docked_bike,2023-02-11 05:30:25,2023-02-11 05:35:23,Lincoln Ave & Belle Plaine Ave,298.0,Lincoln Ave & Sunnyside Ave,243.0,41.956,-87.6803,41.963,-87.6848,member,1998-10-11
249971,1ED55673F03CC50B,docked_bike,2023-02-19 07:23:25,2023-02-19 07:27:02,Clark St & Randolph St,51.0,Wacker Dr & Washington St,18.0,41.8846,-87.6319,41.8831,-87.6373,member,1987-03-04
241024,61786FB0F675C375,docked_bike,2023-02-11 03:32:38,2023-02-11 03:50:44,Broadway & Waveland Ave,304.0,Lincoln Ave & Addison St,330.0,41.9491,-87.6486,41.9462,-87.6733,member,1973-07-22
232979,DBB2D89D4FFFFE8F,docked_bike,2023-02-17 04:15:22,2023-02-17 13:33:48,Desplaines St & Kinzie St,56.0,Clark St & Elm St,176.0,41.8887,-87.6444,41.903,-87.6313,casual,
185633,179A44317030DFCD,docked_bike,2023-02-03 10:11:29,2023-02-03 10:39:41,Clark St & Lake St,38.0,Broadway & Barry Ave,300.0,41.886,-87.6309,41.9377,-87.6441,member,1984-05-26
378580,43223BBE02C49AED,docked_bike,2023-03-13 11:26:49,2023-03-13 11:46:26,Franklin St & Monroe St,287.0,Halsted St & Willow St,224.0,41.8803,-87.6352,41.9139,-87.6488,member,1960-07-19
40388,D78A31FF3EC3071E,docked_bike,2023-01-09 16:47:16,2023-01-09 16:52:39,Broadway & Barry Ave,300.0,Pine Grove Ave & Waveland Ave,232.0,41.9377,-87.6441,41.9493,-87.6463,casual,
73312,52903951C959DDC9,docked_bike,2023-01-09 04:19:03,2023-01-09 04:38:11,Larrabee St & Kingsbury St,48.0,Broadway & Belmont Ave,296.0,41.8978,-87.6429,41.9401,-87.6455,member,1990-07-13
368843,4C3060C969969E4B,docked_bike,2023-03-22 09:26:10,2023-03-22 10:17:03,Racine Ave & Washington Blvd (*),654.0,Racine Ave & Washington Blvd (*),654.0,41.8831,-87.657,41.8831,-87.657,member,1998-10-25
74938,C16054D3DA84C66A,docked_bike,2023-01-24 01:03:10,2023-01-24 01:16:19,Clark St & Elm St,176.0,Franklin St & Adams St (Temp),286.0,41.903,-87.6313,41.8794,-87.6355,member,1988-11-06
133028,8271FC7A1D9367D9,docked_bike,2023-01-07 01:07:57,2023-01-07 01:19:36,Morgan Ave & 14th Pl,137.0,Canal St & Adams St,192.0,41.8624,-87.6511,41.8793,-87.6399,member,1990-02-16
119194,9E46F87F0C5AF8EB,docked_bike,2023-01-06 08:13:14,2023-01-06 08:39:59,Morgan St & Lake St,71.0,Lakeview Ave & Fullerton Pkwy,313.0,41.8855,-87.6523,41.9259,-87.639,casual,
130894,E9E94651A9ADC045,docked_bike,2023-01-29 01:48:36,2023-01-29 02:00:00,Canal St & Adams St,192.0,Larrabee St & Kingsbury St,48.0,41.8793,-87.6399,41.8978,-87.6429,member,1957-03-06
106517,8619E0DF17985B46,docked_bike,2023-01-12 06:27:51,2023-01-12 06:33:49,Clark St & Randolph St,51.0,Wabash Ave & Grand Ave,199.0,41.8846,-87.6319,41.8915,-87.6268,member,1997-04-08
42630,6A07EDD70A4EA929,docked_bike,2023-01-30 11:10:24,2023-01-30 11:16:16,Dearborn St & Monroe St,49.0,Financial Pl & Ida B Wells Dr,89.0,41.8813,-87.6295,41.875,-87.6331,member,1995-03-23
328960,5B18A759BD7D15B2,docked_bike,2023-03-11 08:22:35,2023-03-11 08:34:19,Michigan Ave & Pearson St,25.0,Clinton St & Washington Blvd,91.0,41.8977,-87.6235,41.8834,-87.6412,casual,
88105,98A60931AD319159,docked_bike,2023-01-06 10:36:38,2023-01-06 10:45:53,Michigan Ave & Washington St,43.0,Dearborn St & Van Buren St,624.0,41.884,-87.6247,41.8763,-87.6292,member,2003-08-09
258578,B506DEC520988854,docked_bike,2023-02-12 09:29:20,2023-02-12 09:35:36,LaSalle St & Jackson Blvd,283.0,Canal St & Madison St,174.0,41.8782,-87.6319,41.8821,-87.6398,member,1998-07-11
4954,675E820C5433E754,docked_bike,2023-01-26 14:30:31,2023-01-26 14:34:26,Ellis Ave & 60th St,426.0,University Ave & 57th St,423.0,41.7851,-87.6011,41.7915,-87.5999,member,1996-07-06
